TRACK_ID,TRACK_NAME,ALBUM_TITLE,ARTIST_NAME,GENRE_NAME,MEDIA_TYPE_NAME,COMPOSER,SECONDS,BYTES
1945,Live To Win,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,217.63,7102182
1946,Fast And Loose,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,203.34,6643350
1947,(We Are) The Road Crew,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,192.60,6283035
1948,Fire Fire,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,164.68,5416114
1949,Jailbait,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,213.92,6983609
1950,Dance,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,158.43,5155099
1951,Bite The Bullet,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,98.12,3195536
1952,The Chase Is Better Than The Catch,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,258.40,8393310
1953,The Hammer,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,168.07,5543267
1954,Dirty Love,Ace Of Spades,Motörhead,Metal,MPEG audio file,Clarke/Kilmister/Taylor,176.46,5805241
1955,Please Don't Touch,Ace Of Spades,Motörhead,Metal,MPEG audio file,Heath/Robinson,169.93,5557002
1956,Emergency,Ace Of Spades,Motörhead,Metal,MPEG audio file,Dufort/Johnson/McAuliffe/Williams,180.43,5828728
1957,Kir Royal,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,234.79,7706552
1958,O Que Vai Em Meu Coração,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,255.37,8366846
1959,Aos Leões,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,234.68,7790574
1960,Dois Índios,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,219.27,7213072
1961,Noite Negra,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,206.81,6819584
1962,Beijo do Olhar,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,252.68,8369029
1963,É Fogo,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,194.87,6501520
1964,Já Foi,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,245.68,8094872
1965,Só Se For Pelo Cabelo,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,238.29,8006345
1966,No Clima,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,249.50,8362040
1967,A Moça e a Chuva,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,274.63,8929357
1968,Demorou!,Demorou...,Mônica Marianno,World,MPEG audio file,Mônica Marianno,39.13,1287083
1969,Bitter Pill,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,266.81,8666786
1970,Enslaved,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx/Tommy Lee,269.84,8789966
1971,"Girls, Girls, Girls",Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx/Tommy Lee,270.29,8874814
1972,Kickstart My Heart,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Nikki Sixx,283.56,9237736
1973,Wild Side,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Nikki Sixx/Tommy Lee/Vince Neil,276.77,9116997
1974,Glitter,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Bryan Adams/Nikki Sixx/Scott Humphrey,340.11,11184094
1975,Dr. Feelgood,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx,282.62,9281875
1976,Same Ol' Situation,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,254.51,8283958
1977,Home Sweet Home,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Nikki Sixx/Tommy Lee/Vince Neil,236.90,7697538
1978,Afraid,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Nikki Sixx,248.01,8077464
1979,Don't Go Away Mad (Just Go Away),Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx,279.98,9188156
1980,Without You,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx,268.96,8738371
1981,Smokin' in The Boys Room,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Cub Coda/Michael Lutz,206.84,6735408
1982,Primal Scream,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,286.20,9421164
1983,Too Fast For Love,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Nikki Sixx,200.83,6580542
1984,Looks That Kill,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Nikki Sixx,240.98,7831122
1985,Shout At The Devil,Motley Crue Greatest Hits,Mötley Crüe,Metal,MPEG audio file,Nikki Sixx,221.96,7281974
1986,Intro,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,52.22,1688527
1987,School,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,160.24,5234885
1988,Drain You,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,215.20,7013175
1989,Aneurysm,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Nirvana,271.52,8862545
1990,Smells Like Teen Spirit,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Nirvana,287.19,9425215
1991,Been A Son,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,127.56,4170369
1992,Lithium,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,250.02,8148800
1993,Sliver,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,116.22,3784567
1994,Spank Thru,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,190.35,6186487
1995,Scentless Apprentice,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Nirvana,211.20,6898177
1996,Heart-Shaped Box,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,281.89,9210982
1997,Milk It,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,225.72,7406945
1998,Negative Creep,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,163.76,5354854
1999,Polly,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,150.00,4885331
2000,Breed,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,208.38,6759080
2001,Tourette's,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,115.59,3753246
2002,Blew,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,MPEG audio file,Kurt Cobain,216.35,7096936
2003,Smells Like Teen Spirit,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,301.30,9823847
2004,In Bloom,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,254.93,8327077
2005,Come As You Are,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,219.22,7123357
2006,Breed,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,183.93,5984812
2007,Lithium,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,256.99,8404745
2008,Polly,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,177.03,5788407
2009,Territorial Pissings,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,143.28,4613880
2010,Drain You,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,223.97,7273440
2011,Lounge Act,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,156.79,5093635
2012,Stay Away,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,212.64,6956404
2013,On A Plain,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,196.44,6390635
2014,Something In The Way,Nevermind,Nirvana,Rock,MPEG audio file,Kurt Cobain,230.56,7472168
2015,Time,Compositores,O Terço,Rock,MPEG audio file,,96.89,3124455
2016,P.S.Apareça,Compositores,O Terço,Rock,MPEG audio file,,209.19,6842244
2017,Sangue Latino,Compositores,O Terço,Rock,MPEG audio file,,223.03,7354184
2018,Folhas Secas,Compositores,O Terço,Rock,MPEG audio file,,161.25,5284522
2019,Poeira,Compositores,O Terço,Rock,MPEG audio file,,267.08,8784141
2020,Mágica,Compositores,O Terço,Rock,MPEG audio file,,233.74,7627348
2021,Quem Mata A Mulher Mata O Melhor,Compositores,O Terço,Rock,MPEG audio file,,262.79,8640121
2022,Mundaréu,Compositores,O Terço,Rock,MPEG audio file,,217.52,7158975
2023,O Braço Da Minha Guitarra,Compositores,O Terço,Rock,MPEG audio file,,258.35,8469531
2024,Deus,Compositores,O Terço,Rock,MPEG audio file,,284.16,9188110
2025,Mãe Terra,Compositores,O Terço,Rock,MPEG audio file,,306.63,9949269
2026,Às Vezes,Compositores,O Terço,Rock,MPEG audio file,,330.29,10706614
2027,Menino De Rua,Compositores,O Terço,Rock,MPEG audio file,,329.80,10784595
2028,Prazer E Fé,Compositores,O Terço,Rock,MPEG audio file,,214.83,7031383
2029,Elza,Compositores,O Terço,Rock,MPEG audio file,,199.11,6517629
2030,Requebra,Olodum,Olodum,Latin,MPEG audio file,,240.74,8010811
2031,Nossa Gente (Avisa Là),Olodum,Olodum,Latin,MPEG audio file,,188.21,6233201
2032,Olodum - Alegria Geral,Olodum,Olodum,Latin,MPEG audio file,,233.40,7754245
2033,Madagáscar Olodum,Olodum,Olodum,Latin,MPEG audio file,,252.26,8270584
2034,Faraó Divindade Do Egito,Olodum,Olodum,Latin,MPEG audio file,,228.57,7523278
2035,Todo Amor (Asas Da Liberdade),Olodum,Olodum,Latin,MPEG audio file,,245.13,8121434
2036,Denúncia,Olodum,Olodum,Latin,MPEG audio file,,159.56,5327433
2037,"Olodum, A Banda Do Pelô",Olodum,Olodum,Latin,MPEG audio file,,146.60,4900121
2038,Cartao Postal,Olodum,Olodum,Latin,MPEG audio file,,211.57,7082301
2039,Jeito Faceiro,Olodum,Olodum,Latin,MPEG audio file,,217.29,7233608
2040,Revolta Olodum,Olodum,Olodum,Latin,MPEG audio file,,230.19,7557065
2041,Reggae Odoyá,Olodum,Olodum,Latin,MPEG audio file,,224.47,7499807
2042,Protesto Do Olodum (Ao Vivo),Olodum,Olodum,Latin,MPEG audio file,,206.00,6766104
2043,Olodum - Smile (Instrumental),Olodum,Olodum,Latin,MPEG audio file,,235.83,7871409
2044,Vulcão Dub - Fui Eu,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Bi Ribeira/Herbert Vianna/João Barone,287.06,9495202
2045,O Trem Da Juventude,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,225.88,7507655
2046,Manguetown,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Chico Science/Dengue/Lúcio Maia,162.93,5382018
2047,"Um Amor, Um Lugar",Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,184.56,6090334
2048,Bora-Bora,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,182.99,6036046
2049,Vai Valer,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,206.52,6899778
2050,I Feel Good (I Got You) - Sossego,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,James Brown/Tim Maia,244.98,8091302
2051,Uns Dias,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,240.80,7931552
2052,Sincero Breu,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,208.01,6921669
2053,Meu Erro,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,188.58,6192791
2054,Selvagem,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Bi Ribeiro/Herbert Vianna/João Barone,148.56,4942831
2055,Brasília 5:31,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,178.34,5857116
2056,Tendo A Lua,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna/Tet Tillett,198.92,6568180
2057,Que País É Este,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Renato Russo,216.69,7137865
2058,Navegar Impreciso,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,262.87,8761283
2059,Feira Moderna,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Beto Guedes/Fernando Brant/L Borges,182.52,6001793
2060,Tequila - Lourinha Bombril (Parate Y Mira),Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Bahiano/Chuck Rio/Diego Blanco/Herbert Vianna,255.74,8514961
2061,Vamo Batê Lata,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,228.75,7585707
2062,Life During Wartime,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,259.19,8543439
2063,Nebulosa Do Amor,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,203.42,6732496
2064,Caleidoscópio,Acústico MTV,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,256.52,8484597
2065,Trac Trac,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Fito Paez/Herbert Vianna,231.65,7638256
2066,Tendo A Lua,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna/Tetê Tillet,219.59,7342776
2067,Mensagen De Amor (2000),Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,183.59,6061324
2068,Lourinha Bombril,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Bahiano/Diego Blanco/Herbert Vianna,159.90,5301882
2069,La Bella Luna,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,192.65,6428598
2070,Busca Vida,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,176.43,5798663
2071,Uma Brasileira,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Carlinhos Brown/Herbert Vianna,217.57,7280574
2072,Luis Inacio (300 Picaretas),Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,198.19,6576790
2073,Saber Amar,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,202.79,6723733
2074,Ela Disse Adeus,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,226.30,7608999
2075,O Amor Nao Sabe Esperar,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna,241.08,8042534
2076,Aonde Quer Que Eu Va,Arquivo II,Os Paralamas Do Sucesso,Latin,MPEG audio file,Herbert Vianna/Paulo Sérgio Valle,258.09,8470121
2077,Caleidoscópio,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,211.33,7000017
2078,Óculos,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,219.27,7262419
2079,Cinema Mudo,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,227.92,7612168
2080,Alagados,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,302.39,10255463
2081,Lanterna Dos Afogados,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,190.20,6264318
2082,Melô Do Marinheiro,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,208.35,6905668
2083,Vital E Sua Moto,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,210.21,6902878
2084,O Beco,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,189.18,6293184
2085,Meu Erro,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,208.43,6893533
2086,Perplexo,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,161.18,5355013
2087,Me Liga,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,229.59,7565912
2088,Quase Um Segundo,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,275.64,8971355
2089,Selvagem,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,245.89,8141084
2090,Romance Ideal,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,250.07,8260477
2091,Será Que Vai Chover?,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,337.06,11133830
2092,SKA,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Latin,MPEG audio file,,148.87,4943540
2093,Bark at the Moon,Bark at the Moon (Remastered),Ozzy Osbourne,Rock,Protected AAC audio file,O. Osbourne,257.25,4601224
2094,I Don't Know,Blizzard of Ozz,Ozzy Osbourne,Rock,Protected AAC audio file,"B. Daisley, O. Osbourne & R. Rhoads",312.98,5525339
2095,Crazy Train,Blizzard of Ozz,Ozzy Osbourne,Rock,Protected AAC audio file,"B. Daisley, O. Osbourne & R. Rhoads",295.96,5255083
2096,Flying High Again,Diary of a Madman (Remastered),Ozzy Osbourne,Rock,Protected AAC audio file,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",290.85,5179599
2097,"Mama, I'm Coming Home",No More Tears (Remastered),Ozzy Osbourne,Rock,Protected AAC audio file,"L. Kilmister, O. Osbourne & Z. Wylde",251.59,4302390
2098,No More Tears,No More Tears (Remastered),Ozzy Osbourne,Rock,Protected AAC audio file,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",444.36,7362964
2099,I Don't Know,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",283.09,9207869
2100,Crazy Train,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",322.72,10517408
2101,Believer,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",308.90,10003794
2102,Mr. Crowley,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",344.24,11184130
2103,Flying High Again,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",261.22,8481822
2104,Relvelation (Mother Earth),Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",349.44,11367866
2105,Steal Away (The Night),Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",485.72,15945806
2106,Suicide Solution (With Guitar Solo),Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",467.07,15119938
2107,Iron Man,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",172.12,5609799
2108,Children Of The Grave,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",357.07,11626740
2109,Paranoid,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",176.35,5729813
2110,Goodbye To Romance,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",334.39,10841337
2111,No Bone Movies,Tribute,Ozzy Osbourne,Metal,MPEG audio file,"O. Osbourne, R. Daisley, R. Rhoads",249.21,8095199
2112,Dee,Tribute,Ozzy Osbourne,Metal,MPEG audio file,R. Rhoads,261.30,8555963
2113,Shining In The Light,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",240.80,7951688
2114,When The World Was Young,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",373.39,12198930
2115,Upon A Golden Horse,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",232.36,7594829
2116,Blue Train,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",405.03,13170391
2117,Please Read The Letter,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",262.11,8603372
2118,Most High,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",336.54,10999203
2119,Heart In Your Hand,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",230.90,7598019
2120,Walking Into Clarksdale,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",318.51,10396315
2121,Burning Up,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",321.62,10525136
2122,When I Was A Child,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",345.63,11249456
2123,House Of Love,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",335.70,10990880
2124,Sons Of Freedom,Walking Into Clarksdale,Page & Plant,Rock,MPEG audio file,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",246.47,8087944
2125,United Colours,Original Soundtracks 1,Passengers,Soundtrack,MPEG audio file,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",330.27,10939131
2126,Slug,Original Soundtracks 1,Passengers,Soundtrack,MPEG audio file,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",281.47,9295950
2127,Your Blue Room,Original Soundtracks 1,Passengers,Soundtrack,MPEG audio file,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",328.23,10867860
